solution_id,model_type,regularization,learning_rate,n_estimators,max_depth,class_weight_ratio,threshold,balanced_accuracy,dp_violation,model_complexity,demographic_parity,obj1_min,obj2_min,obj3_min
103,LogisticRegression,0.0002867042870815135,0.11698629948348792,461,2,3.4230992774275486,0.5363571772752966,0.5712288039507168,0.13519813519813517,0.1828494442746666,0.8648018648018648,0.42877119604928315,0.13519813519813517,0.1828494442746666
104,LogisticRegression,1.8936639872354502,0.052315370109572754,91,6,2.8365430249530452,0.4261161351322441,0.5419313735723824,0.1031775242301558,0.056905369253596134,0.8968224757698442,0.4580686264276176,0.1031775242301558,0.056905369253596134
105,LogisticRegression,0.13788021357516667,0.06637118923680126,330,14,2.9854649888049454,0.30367882064665186,0.5116279069767442,0.018525334314807962,0.08437192426098149,0.981474665685192,0.4883720930232558,0.018525334314807962,0.08437192426098149
106,LogisticRegression,0.6490728279563946,0.11299288210203001,289,10,4.592217157762855,0.5904365334890647,0.5640713691810973,0.12403386087596613,0.06518532540189663,0.8759661391240339,0.43592863081890265,0.12403386087596613,0.06518532540189663
107,XGBoost,0.06078752554331511,0.25781930901305283,160,4,1.073562706189867,0.6564572454792283,0.6207081487133894,0.14489019752177645,0.3858620359001757,0.8551098024782235,0.3792918512866106,0.14489019752177645,0.3858620359001757
108,LogisticRegression,1.0784642153666706,0.11299288210203001,125,3,2.8365430249530452,0.4261161351322441,0.5409253373550786,0.10550852656115806,0.06068501446013549,0.8944914734388419,0.45907466264492136,0.10550852656115806,0.06068501446013549
109,RandomForest,6.685510162938969,0.11698629948348792,346,2,1.10140297366183,0.6621402567824255,0.5274977233706353,0.029076186970923817,0.5302222222222222,0.9709238130290762,0.4725022766293647,0.029076186970923817,0.5302222222222222
110,RandomForest,1.0784642153666706,0.05493113837674267,79,4,1.073562706189867,0.6657195226241995,0.581373752353117,0.1174089068825911,0.37640170940170936,0.8825910931174089,0.41862624764688305,0.1174089068825911,0.37640170940170936
111,LogisticRegression,0.13218737536384087,0.0056528515510398045,397,11,1.9200353491508122,0.35586050190252516,0.5465170270279999,0.1301680775364985,0.0849769325743524,0.8698319224635015,0.45348297297200013,0.1301680775364985,0.0849769325743524
112,RandomForest,0.00013230608911548417,0.1532742151313575,120,2,1.2323344486727978,0.6657195226241995,0.5371099584987564,0.039749723960250276,0.35444444444444445,0.9602502760397498,0.4628900415012436,0.039749723960250276,0.35444444444444445
113,LogisticRegression,8.56202011825092,0.007584983411141305,397,7,3.4230992774275486,0.3948907166943978,0.5230326502845337,0.038522880628143796,0.05179898331153404,0.9614771193718562,0.4769673497154663,0.038522880628143796,0.05179898331153404
114,XGBoost,0.030156343071857664,0.11299288210203001,160,4,1.3241848636305917,0.5363571772752966,0.656572709962818,0.25579683474420317,0.4840494439754454,0.7442031652557968,0.343427290037182,0.25579683474420317,0.4840494439754454
115,LogisticRegression,7.072292766338596,0.11299288210203001,92,2,1.073562706189867,0.6657195226241995,0.6173642930930844,0.13237639553429026,0.05215385189076624,0.8676236044657097,0.3826357069069156,0.13237639553429026,0.05215385189076624
116,LogisticRegression,2.4370551632385427,0.1532742151313575,247,7,1.3241848636305917,0.5363571772752966,0.6447198396101115,0.25407925407925414,0.055599482062086196,0.7459207459207459,0.3552801603898885,0.25407925407925414,0.055599482062086196
117,LogisticRegression,0.29048904655478336,0.11299288210203001,339,13,1.2323344486727978,0.68505936587117,0.6270881100556829,0.15801742117531592,0.07428565739310089,0.8419825788246841,0.3729118899443171,0.15801742117531592,0.07428565739310089
118,LogisticRegression,4.798010910675292,0.025079593311342484,475,10,2.523563426524086,0.6897579230664665,0.6422614398375944,0.24990798675009196,0.05308313391653621,0.750092013249908,0.35773856016240557,0.24990798675009196,0.05308313391653621
119,LogisticRegression,1.0784642153666706,0.12307496787808568,125,3,2.8365430249530452,0.4261161351322441,0.5409253373550786,0.10550852656115806,0.06068501446013549,0.8944914734388419,0.45907466264492136,0.10550852656115806,0.06068501446013549
120,LogisticRegression,0.13788021357516667,0.21170799723773884,330,6,2.9854649888049454,0.30367882064665186,0.5116279069767442,0.018525334314807962,0.08437192426098149,0.981474665685192,0.4883720930232558,0.018525334314807962,0.08437192426098149
121,LogisticRegression,0.007354388726789682,0.28522862459771925,160,7,2.523563426524086,0.6897579230664665,0.6449448029860738,0.25297509508035826,0.1301229689242105,0.7470249049196418,0.3550551970139262,0.25297509508035826,0.1301229689242105
122,XGBoost,0.030156343071857664,0.1201923064365079,120,4,1.2323344486727978,0.6543910992944748,0.6454127268080756,0.1445221445221445,0.45694625610272965,0.8554778554778555,0.3545872731919244,0.1445221445221445,0.45694625610272965
123,RandomForest,0.004196905103888626,0.11299288210203001,79,7,2.4658461394855915,0.6621402567824255,0.6503079298690173,0.32118758434547906,0.4571709401709402,0.678812415654521,0.3496920701309827,0.32118758434547906,0.4571709401709402
124,RandomForest,0.06078752554331511,0.006296304808966361,61,2,1.1631005662190557,0.6621402567824255,0.5311853230294108,0.03337013863329653,0.3085555555555555,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.3085555555555555
125,LogisticRegression,4.798010910675292,0.006747197576960093,475,10,2.523563426524086,0.6897579230664665,0.6422614398375944,0.24990798675009196,0.05308313391653621,0.750092013249908,0.35773856016240557,0.24990798675009196,0.05308313391653621
126,RandomForest,2.3287141945732563,0.1395023784463162,456,2,1.2323344486727978,0.68505936587117,0.528503759587939,0.026745184639921486,0.6157777777777778,0.9732548153600785,0.47149624041206095,0.026745184639921486,0.6157777777777778
127,LogisticRegression,0.29048904655478336,0.11299288210203001,339,13,1.2323344486727978,0.68505936587117,0.6270881100556829,0.15801742117531592,0.07428565739310089,0.8419825788246841,0.3729118899443171,0.15801742117531592,0.07428565739310089
128,LogisticRegression,8.56202011825092,0.006296304808966361,171,7,1.913818965325195,0.3948907166943978,0.5714519676196715,0.13765182186234814,0.05179898331153404,0.8623481781376519,0.42854803238032846,0.13765182186234814,0.05179898331153404
129,RandomForest,0.14647276434459497,0.006296304808966361,79,4,1.1631005662190557,0.6564572454792283,0.6074173124615313,0.1592442645074224,0.37640170940170936,0.8407557354925776,0.3925826875384687,0.1592442645074224,0.37640170940170936
130,LogisticRegression,0.11347624185662211,0.1395023784463162,63,2,3.28024468035746,0.3536060913802563,0.5131936520734425,0.02465955097534045,0.08719119662357505,0.9753404490246596,0.4868063479265575,0.02465955097534045,0.08719119662357505
131,LogisticRegression,0.05414413211338523,0.01573022060073703,397,3,3.8583836908002493,0.5363571772752966,0.5492003901764793,0.12538338854128328,0.09835004753053245,0.8746166114587167,0.45079960982352074,0.12538338854128328,0.09835004753053245
132,LogisticRegression,0.0011628495258446982,0.006296304808966361,63,3,2.6750820995682925,0.3536060913802563,0.5243752317122773,0.05790700527542636,0.16006060030210023,0.9420929947245736,0.4756247682877227,0.05790700527542636,0.16006060030210023
133,XGBoost,2.4370551632385427,0.18164696015633627,118,7,1.10140297366183,0.5769744605297478,0.6261756586027795,0.15200588884799415,0.4834017422089449,0.8479941111520058,0.37382434139722054,0.15200588884799415,0.4834017422089449
134,XGBoost,4.798010910675292,0.21170799723773884,364,3,1.4682680657104235,0.6494314496427108,0.6442879099282637,0.21285731812047604,0.5073803524449344,0.787142681879524,0.3557120900717363,0.21285731812047604,0.5073803524449344
135,LogisticRegression,0.11347624185662211,0.006296304808966361,63,2,3.28024468035746,0.3948907166943978,0.5264988859813622,0.04858299595141702,0.08719119662357505,0.951417004048583,0.4735011140186378,0.04858299595141702,0.08719119662357505
136,LogisticRegression,8.573351203969093,0.1532742151313575,247,4,3.6035094761887767,0.5363571772752966,0.5666431504950994,0.12391117654275552,0.05179673212160678,0.8760888234572445,0.4333568495049006,0.12391117654275552,0.05179673212160678
137,LogisticRegression,0.22255367800535225,0.11299288210203001,498,3,1.10140297366183,0.6482999605090045,0.6297696734971547,0.16464237516869096,0.07774344231535181,0.835357624831309,0.37023032650284526,0.16464237516869096,0.07774344231535181
138,LogisticRegression,0.11347624185662211,0.006296304808966361,160,2,3.28024468035746,0.3536060913802563,0.5131936520734425,0.02465955097534045,0.08719119662357505,0.9753404490246596,0.4868063479265575,0.02465955097534045,0.08719119662357505
139,RandomForest,0.030156343071857664,0.1201923064365079,61,4,1.10140297366183,0.68505936587117,0.5640479729899972,0.09176788124156546,0.36240170940170935,0.9082321187584346,0.4359520270100028,0.09176788124156546,0.36240170940170935
140,XGBoost,0.05414413211338523,0.1532742151313575,79,3,1.5082420506075391,0.6021081681987231,0.6671963804292661,0.2573917310759416,0.3886631425735545,0.7426082689240584,0.3328036195707339,0.2573917310759416,0.3886631425735545
141,LogisticRegression,0.15582234588921398,0.11698629948348792,384,2,1.10140297366183,0.6128112350681543,0.6503349254741329,0.16967243283032757,0.08263444625299907,0.8303275671696724,0.34966507452586715,0.16967243283032757,0.08263444625299907
142,LogisticRegression,1.0784642153666706,0.12307496787808568,125,9,2.8365430249530452,0.4261161351322441,0.5409253373550786,0.10550852656115806,0.06068501446013549,0.8944914734388419,0.45907466264492136,0.10550852656115806,0.06068501446013549
143,XGBoost,2.4370551632385427,0.1532742151313575,61,7,3.28024468035746,0.6543910992944748,0.6390075695676745,0.2126119494540547,0.4709708348812468,0.7873880505459453,0.36099243043232554,0.2126119494540547,0.4709708348812468
144,LogisticRegression,0.06078752554331511,0.006296304808966361,61,2,1.1631005662190557,0.6621402567824255,0.6287636372798509,0.16304747883695253,0.09656751713302103,0.8369525211630475,0.37123636272014915,0.16304747883695253,0.09656751713302103
145,RandomForest,0.007164630786905335,0.026623282217409665,247,2,1.1631005662190557,0.6621402567824255,0.5369983766642791,0.04441172862225494,0.4532222222222222,0.955588271377745,0.4630016233357209,0.04441172862225494,0.4532222222222222
146,LogisticRegression,0.13788021357516667,0.006296304808966361,160,14,1.1631005662190557,0.6564572454792283,0.629881255331632,0.16390626916942705,0.08437192426098149,0.8360937308305729,0.370118744668368,0.16390626916942705,0.08437192426098149
147,LogisticRegression,8.573351203969093,0.02366576429179909,247,14,2.5914223961829665,0.5363571772752966,0.6066776328813669,0.196417617470249,0.05179673212160678,0.803582382529751,0.3933223671186331,0.196417617470249,0.05179673212160678
148,LogisticRegression,8.56202011825092,0.009368110258225452,171,7,3.28024468035746,0.3948907166943978,0.5256044315985358,0.046251993620414655,0.05179898331153404,0.9537480063795853,0.47439556840146424,0.046251993620414655,0.05179898331153404
149,LogisticRegression,0.9860891468435591,0.017923641602824468,125,3,2.6750820995682925,0.4261161351322441,0.545062863765779,0.11544595755122067,0.06140297217396022,0.8845540424487793,0.45493713623422105,0.11544595755122067,0.06140297217396022
150,RandomForest,0.007164630786905335,0.006296304808966361,329,2,1.1631005662190557,0.6621402567824255,0.535880758612498,0.043552938289780393,0.517,0.9564470617102196,0.46411924138750205,0.043552938289780393,0.517
151,LogisticRegression,2.4370551632385427,0.1532742151313575,247,15,3.6035094761887767,0.39344310041996394,0.5176659239875748,0.036314562630352154,0.055599482062086196,0.9636854373696478,0.4823340760124252,0.036314562630352154,0.055599482062086196
152,RandomForest,0.9860891468435591,0.017923641602824468,247,2,1.1631005662190557,0.6621402567824255,0.5369983766642791,0.04441172862225494,0.4532222222222222,0.955588271377745,0.4630016233357209,0.04441172862225494,0.4532222222222222
153,XGBoost,1.0784642153666706,0.21170799723773884,360,4,1.073562706189867,0.4710164073434198,0.6440503486032474,0.22708870077291127,0.5282350532996353,0.7729112992270888,0.3559496513967526,0.22708870077291127,0.5282350532996353
154,XGBoost,4.798010910675292,0.21170799723773884,364,3,1.4682680657104235,0.6494314496427108,0.6442879099282637,0.21285731812047604,0.5073803524449344,0.787142681879524,0.3557120900717363,0.21285731812047604,0.5073803524449344
155,LogisticRegression,1.0784642153666706,0.1532742151313575,347,4,1.913818965325195,0.6985335664226967,0.6522282172462324,0.20745920745920743,0.06068501446013549,0.7925407925407926,0.34777178275376763,0.20745920745920743,0.06068501446013549
156,LogisticRegression,4.798010910675292,0.21170799723773884,61,3,1.4682680657104235,0.32666081622427595,0.5707806769057997,0.13384860753281802,0.05308313391653621,0.866151392467182,0.4292193230942003,0.13384860753281802,0.05308313391653621
157,XGBoost,4.798010910675292,0.21170799723773884,392,3,1.4682680657104235,0.6494314496427108,0.6412698012763522,0.21199852778800146,0.52293590800049,0.7880014722119986,0.35873019872364775,0.21199852778800146,0.52293590800049
158,LogisticRegression,0.9860891468435591,0.06452326128026155,125,3,2.6750820995682925,0.4261161351322441,0.545062863765779,0.11544595755122067,0.06140297217396022,0.8845540424487793,0.45493713623422105,0.11544595755122067,0.06140297217396022
159,XGBoost,0.05346676975436892,0.00821889468558391,397,7,1.9242991863522856,0.6564572454792283,0.6649611443257037,0.2517482517482517,0.7559800916806414,0.7482517482517483,0.33503885567429625,0.2517482517482517,0.7559800916806414
160,LogisticRegression,0.9860891468435591,0.017923641602824468,397,3,3.4600518721554665,0.4261161351322441,0.5240404862088452,0.060115323273218,0.06140297217396022,0.939884676726782,0.47595951379115475,0.060115323273218,0.06140297217396022
161,LogisticRegression,4.798010910675292,0.005243642585941341,70,10,1.4682680657104235,0.6897579230664665,0.6397166541287078,0.16525579683474423,0.05308313391653621,0.8347442031652558,0.3602833458712922,0.16525579683474423,0.05308313391653621
162,XGBoost,0.00013230608911548417,0.21170799723773884,61,3,1.10140297366183,0.6746919954946937,0.6250724382070598,0.13838792786161208,0.33904701911160107,0.861612072138388,0.3749275617929402,0.13838792786161208,0.33904701911160107
163,RandomForest,0.0007372632305694451,0.044848990444128746,456,2,1.10140297366183,0.6621402567824255,0.5274977233706353,0.029076186970923817,0.6157777777777778,0.9709238130290762,0.4725022766293647,0.029076186970923817,0.6157777777777778
164,XGBoost,6.685510162938969,0.21170799723773884,118,4,1.4682680657104235,0.6985335664226967,0.6256267479654312,0.16930437983069563,0.39379060885519085,0.8306956201693043,0.37437325203456884,0.16930437983069563,0.39379060885519085
165,XGBoost,6.685510162938969,0.1532742151313575,118,4,1.1631005662190557,0.6985335664226967,0.6128884217649366,0.13568887253097778,0.4334067323171443,0.8643111274690223,0.38711157823506337,0.13568887253097778,0.4334067323171443
166,RandomForest,4.798010910675292,0.005243642585941341,118,2,1.4682680657104235,0.6897579230664665,0.541580430705881,0.05496258127837075,0.35288888888888886,0.9450374187216293,0.458419569294119,0.05496258127837075,0.35288888888888886
167,LogisticRegression,0.09846738873614563,0.11275262871499182,70,6,1.913818965325195,0.6985335664226967,0.6522282172462324,0.20745920745920743,0.08928062655517799,0.7925407925407926,0.34777178275376763,0.20745920745920743,0.08928062655517799
168,LogisticRegression,2.4370551632385427,0.11299288210203001,118,10,4.592217157762855,0.507909579422407,0.5265006856883699,0.07250644092749348,0.055599482062086196,0.9274935590725065,0.47349931431163006,0.07250644092749348,0.055599482062086196
169,RandomForest,4.798010910675292,0.005243642585941341,118,8,1.4682680657104235,0.5363571772752966,0.6534376203554061,0.3213102686786898,0.5144273504273504,0.6786897313213103,0.3465623796445939,0.3213102686786898,0.5144273504273504
170,LogisticRegression,8.573351203969093,0.03913888972320956,226,7,1.1631005662190557,0.5363571772752966,0.6493108921867521,0.25076677708256656,0.05179673212160678,0.7492332229174334,0.3506891078132479,0.25076677708256656,0.05179673212160678
171,XGBoost,0.34546549264812243,0.1532742151313575,247,4,1.4682680657104235,0.5363571772752966,0.6478495300965004,0.23064654643602012,0.505073398983811,0.7693534535639799,0.35215046990349963,0.23064654643602012,0.505073398983811
172,LogisticRegression,1.7624510039685515,0.06763781676522601,239,2,1.5082420506075391,0.6897579230664665,0.6439639626668778,0.1662372715004294,0.05731907796765358,0.8337627284995706,0.35603603733312217,0.1662372715004294,0.05731907796765358
173,RandomForest,0.9860891468435591,0.017923641602824468,60,2,1.1631005662190557,0.6621402567824255,0.5311853230294108,0.03337013863329653,0.30777777777777776,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.30777777777777776
174,LogisticRegression,1.0784642153666706,0.05275336086037284,397,3,1.10140297366183,0.4925376606541294,0.64818607530694,0.2562875720770458,0.06068501446013549,0.7437124279229542,0.35181392469306005,0.2562875720770458,0.06068501446013549
175,LogisticRegression,0.006913592160510722,0.00821889468558391,397,10,1.5414163291107421,0.6746919954946937,0.6513391619844289,0.1669733774996933,0.1311224360254595,0.8330266225003067,0.34866083801557113,0.1669733774996933,0.1311224360254595
176,LogisticRegression,4.798010910675292,0.005243642585941341,394,4,1.4682680657104235,0.6897579230664665,0.6397166541287078,0.16525579683474423,0.05308313391653621,0.8347442031652558,0.3602833458712922,0.16525579683474423,0.05308313391653621
177,LogisticRegression,6.068384709875965,0.05275336086037284,61,3,1.1631005662190557,0.4925376606541294,0.6434870403098376,0.27284995706048343,0.052484238279285715,0.7271500429395166,0.3565129596901624,0.27284995706048343,0.052484238279285715
178,LogisticRegression,1.0784642153666706,0.03913888972320956,384,2,1.1631005662190557,0.6543910992944748,0.629881255331632,0.16390626916942705,0.06068501446013549,0.8360937308305729,0.370118744668368,0.16390626916942705,0.06068501446013549
179,RandomForest,1.7624510039685515,0.18164696015633627,247,2,1.10140297366183,0.6897579230664665,0.5163197431458159,0.03189792663476874,0.4532222222222222,0.9681020733652312,0.48368025685418414,0.03189792663476874,0.4532222222222222
180,LogisticRegression,2.4370551632385427,0.11201984675050707,61,4,2.729991513320528,0.6897579230664665,0.6435986221443148,0.26818795239847876,0.055599482062086196,0.7318120476015213,0.35640137785568515,0.26818795239847876,0.055599482062086196
181,LogisticRegression,8.573351203969093,0.1532742151313575,488,4,3.6035094761887767,0.5363571772752966,0.5666431504950994,0.12391117654275552,0.05179673212160678,0.8760888234572445,0.4333568495049006,0.12391117654275552,0.05179673212160678
182,RandomForest,1.0784642153666706,0.05493113837674267,79,4,1.073562706189867,0.6657195226241995,0.581373752353117,0.1174089068825911,0.37640170940170936,0.8825910931174089,0.41862624764688305,0.1174089068825911,0.37640170940170936
183,XGBoost,1.7624510039685515,0.1532742151313575,392,4,1.4682680657104235,0.6985335664226967,0.6184693131958117,0.1659919028340081,0.5856289545393665,0.8340080971659919,0.38153068680418833,0.1659919028340081,0.5856289545393665
184,LogisticRegression,8.573351203969093,0.03913888972320956,226,7,1.1631005662190557,0.5363571772752966,0.6493108921867521,0.25076677708256656,0.05179673212160678,0.7492332229174334,0.3506891078132479,0.25076677708256656,0.05179673212160678
185,LogisticRegression,1.0784642153666706,0.05275336086037284,397,8,1.10140297366183,0.6897579230664665,0.6021621679990498,0.11311495522021839,0.06068501446013549,0.8868850447797816,0.39783783200095024,0.11311495522021839,0.06068501446013549
186,LogisticRegression,6.685510162938969,0.1532742151313575,118,10,4.592217157762855,0.507909579422407,0.5265006856883699,0.07250644092749348,0.05227015589802178,0.9274935590725065,0.47349931431163006,0.07250644092749348,0.05227015589802178
187,LogisticRegression,0.006913592160510722,0.00821889468558391,87,10,1.5414163291107421,0.6746919954946937,0.6513391619844289,0.1669733774996933,0.1311224360254595,0.8330266225003067,0.34866083801557113,0.1669733774996933,0.1311224360254595
188,XGBoost,0.00013230608911548417,0.006296304808966361,61,3,1.5082420506075391,0.47099587516824604,0.5,0.0,0.4783091834700909,1.0,0.5,0.0,0.4783091834700909
189,RandomForest,0.9860891468435591,0.017923641602824468,61,3,1.10140297366183,0.6746919954946937,0.5362155041159299,0.05312231628021102,0.33547863247863247,0.946877683719789,0.4637844958840701,0.05312231628021102,0.33547863247863247
190,RandomForest,4.798010910675292,0.017923641602824468,60,2,1.10140297366183,0.6897579230664665,0.5224675422841162,0.032879401300453935,0.30777777777777776,0.967120598699546,0.4775324577158838,0.032879401300453935,0.30777777777777776
191,XGBoost,8.573351203969093,0.03913888972320956,226,7,1.1631005662190557,0.5363571772752966,0.6591480906908356,0.23678076309655255,0.6400173831805562,0.7632192369034474,0.3408519093091644,0.23678076309655255,0.6400173831805562
192,XGBoost,6.685510162938969,0.1532742151313575,392,4,1.913818965325195,0.6897579230664665,0.6547927997322036,0.20979020979020976,0.5856289545393665,0.7902097902097902,0.3452072002677964,0.20979020979020976,0.5856289545393665
193,RandomForest,0.06078752554331511,0.006296304808966361,61,3,1.10140297366183,0.6543910992944748,0.5506347566616154,0.07324254692675744,0.33547863247863247,0.9267574530732425,0.44936524333838457,0.07324254692675744,0.33547863247863247
194,LogisticRegression,1.0784642153666706,0.03913888972320956,384,3,1.1631005662190557,0.6543910992944748,0.629881255331632,0.16390626916942705,0.06068501446013549,0.8360937308305729,0.370118744668368,0.16390626916942705,0.06068501446013549
195,LogisticRegression,2.4370551632385427,0.177053021988389,118,10,1.10140297366183,0.6897579230664665,0.6001500955644421,0.11385106121948226,0.055599482062086196,0.8861489387805177,0.3998499044355579,0.11385106121948226,0.055599482062086196
196,LogisticRegression,0.01719007292282157,0.03292733937716924,397,3,1.4682680657104235,0.6897579230664665,0.6389337815803587,0.16218868850447798,0.116453943299404,0.837811311495522,0.36106621841964126,0.16218868850447798,0.116453943299404
197,LogisticRegression,2.4370551632385427,0.036377538862902625,247,7,1.4682680657104235,0.6458254438090679,0.6523415987877174,0.1953134584713532,0.055599482062086196,0.8046865415286468,0.34765840121228264,0.1953134584713532,0.055599482062086196
198,RandomForest,0.05346676975436892,0.00821889468558391,55,3,1.10140297366183,0.6564572454792283,0.547616648009704,0.06845785793154213,0.3308119658119658,0.9315421420684579,0.452383351990296,0.06845785793154213,0.3308119658119658
199,LogisticRegression,0.5199552811430955,0.05275336086037284,118,2,1.10140297366183,0.6985335664226967,0.5950083326434457,0.10661268556005397,0.06746974097260283,0.893387314439946,0.40499166735655434,0.10661268556005397,0.06746974097260283
200,LogisticRegression,8.573351203969093,0.1532742151313575,61,11,3.616698405896298,0.4925376606541294,0.543608700503558,0.10464973622868357,0.05179673212160678,0.8953502637713164,0.45639129949644197,0.10464973622868357,0.05179673212160678
201,XGBoost,2.4370551632385427,0.1532742151313575,247,4,1.4682680657104235,0.6985335664226967,0.6290911839552521,0.1515151515151515,0.505073398983811,0.8484848484848485,0.3709088160447479,0.1515151515151515,0.505073398983811
202,LogisticRegression,4.798010910675292,0.005243642585941341,118,8,1.10140297366183,0.6985335664226967,0.5950083326434457,0.10661268556005397,0.05308313391653621,0.893387314439946,0.40499166735655434,0.10661268556005397,0.05308313391653621
203,XGBoost,1.0784642153666706,0.1532742151313575,374,4,1.4682680657104235,0.5395914032708842,0.6423730216720718,0.22169059011164277,0.5756289545393665,0.7783094098883572,0.3576269783279282,0.22169059011164277,0.5756289545393665
204,RandomForest,0.9860891468435591,0.017923641602824468,101,4,1.2323344486727978,0.68505936587117,0.5887507513776757,0.13029076186970925,0.39351282051282055,0.8697092381302908,0.41124924862232426,0.13029076186970925,0.39351282051282055
205,RandomForest,0.0006473915535554222,0.017923641602824468,60,3,1.10140297366183,0.6621402567824255,0.5456045755750963,0.06526806526806528,0.3347008547008547,0.9347319347319347,0.45439542442490366,0.06526806526806528,0.3347008547008547
206,LogisticRegression,8.573351203969093,0.11299288210203001,61,11,3.069785407020165,0.4925376606541294,0.5606051334842688,0.1336032388663968,0.05179673212160678,0.8663967611336032,0.43939486651573123,0.1336032388663968,0.05179673212160678
