solution_id,model_type,regularization,learning_rate,n_estimators,max_depth,class_weight_ratio,threshold,balanced_accuracy,dp_violation,model_complexity,demographic_parity,obj1_min,obj2_min,obj3_min
207,LogisticRegression,4.798010910675292,0.005243642585941341,118,4,4.5692099925586085,0.5363571772752966,0.5348873203442479,0.09949699423383629,0.05308313391653621,0.9005030057661637,0.4651126796557521,0.09949699423383629,0.05308313391653621
208,XGBoost,0.03646018666075518,0.07364370622916676,79,6,1.5082420506075391,0.6985335664226967,0.6346828736281733,0.14869341185130658,0.5118806975007243,0.8513065881486934,0.3653171263718267,0.14869341185130658,0.5118806975007243
209,RandomForest,0.027436919124852747,0.017923641602824468,61,3,1.10140297366183,0.6746919954946937,0.5362155041159299,0.05312231628021102,0.33547863247863247,0.946877683719789,0.4637844958840701,0.05312231628021102,0.33547863247863247
210,LogisticRegression,0.5199552811430955,0.05275336086037284,118,3,1.10140297366183,0.6985335664226967,0.5950083326434457,0.10661268556005397,0.06746974097260283,0.893387314439946,0.40499166735655434,0.10661268556005397,0.06746974097260283
211,RandomForest,4.798010910675292,0.005243642585941341,113,4,1.10140297366183,0.6897579230664665,0.5516407928789193,0.07091154459575512,0.40284615384615385,0.9290884554042449,0.4483592071210807,0.07091154459575512,0.40284615384615385
212,RandomForest,1.0784642153666706,0.05493113837674267,79,4,1.073562706189867,0.6657195226241995,0.581373752353117,0.1174089068825911,0.37640170940170936,0.8825910931174089,0.41862624764688305,0.1174089068825911,0.37640170940170936
213,RandomForest,0.9860891468435591,0.00821889468558391,55,2,1.10140297366183,0.6897579230664665,0.5224675422841162,0.032879401300453935,0.3038888888888889,0.967120598699546,0.4775324577158838,0.032879401300453935,0.3038888888888889
214,XGBoost,0.00013230608911548417,0.019870675169101744,61,3,1.10140297366183,0.6746919954946937,0.5545473196963534,0.06858054226475278,0.4691062205140669,0.9314194577352473,0.4454526803036466,0.06858054226475278,0.4691062205140669
215,RandomForest,1.0784642153666706,0.1532742151313575,118,2,1.4682680657104235,0.6897579230664665,0.541580430705881,0.05496258127837075,0.35288888888888886,0.9450374187216293,0.458419569294119,0.05496258127837075,0.35288888888888886
216,XGBoost,2.4370551632385427,0.006296304808966361,247,2,1.1631005662190557,0.6985335664226967,0.5420285577507982,0.04060851429272483,0.5585655937265012,0.9593914857072752,0.45797144224920183,0.04060851429272483,0.5585655937265012
217,LogisticRegression,0.03443972647656041,0.1792544227025726,397,3,3.093318524778965,0.44741053748950443,0.5409253373550786,0.10550852656115806,0.10541110455617744,0.8944914734388419,0.45907466264492136,0.10550852656115806,0.10541110455617744
218,XGBoost,8.573351203969093,0.03913888972320956,247,7,1.4682680657104235,0.5363571772752966,0.6567922742177574,0.2575144154091522,0.651684049847223,0.7424855845908478,0.34320772578224257,0.2575144154091522,0.651684049847223
219,RandomForest,0.9860891468435591,0.017923641602824468,101,4,1.2323344486727978,0.68505936587117,0.5887507513776757,0.13029076186970925,0.39351282051282055,0.8697092381302908,0.41124924862232426,0.13029076186970925,0.39351282051282055
220,RandomForest,1.2764135702006623,0.05493113837674267,50,2,1.073562706189867,0.6657195226241995,0.5316334500743278,0.030793767635872896,0.3,0.9692062323641271,0.46836654992567217,0.030793767635872896,0.3
221,XGBoost,6.685510162938969,0.1532742151313575,223,3,1.10140297366183,0.48249460358221674,0.6521004380486857,0.2716231137283769,0.46866314257355446,0.7283768862716231,0.34789956195131433,0.2716231137283769,0.46866314257355446
222,RandomForest,4.798010910675292,0.005243642585941341,113,4,1.10140297366183,0.6897579230664665,0.5516407928789193,0.07091154459575512,0.40284615384615385,0.9290884554042449,0.4483592071210807,0.07091154459575512,0.40284615384615385
223,RandomForest,0.9860891468435591,0.017923641602824468,60,2,1.1631005662190557,0.6621402567824255,0.5311853230294108,0.03337013863329653,0.30777777777777776,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.30777777777777776
224,XGBoost,0.00013230608911548417,0.006296304808966361,61,3,1.5082420506075391,0.47099587516824604,0.5,0.0,0.4783091834700909,1.0,0.5,0.0,0.4783091834700909
225,RandomForest,0.01288757781723124,0.05493113837674267,79,4,1.073562706189867,0.6657195226241995,0.581373752353117,0.1174089068825911,0.37640170940170936,0.8825910931174089,0.41862624764688305,0.1174089068825911,0.37640170940170936
226,LogisticRegression,1.7624510039685515,0.010338682362776514,118,3,1.10140297366183,0.6985335664226967,0.5950083326434457,0.10661268556005397,0.05731907796765358,0.893387314439946,0.40499166735655434,0.10661268556005397,0.05731907796765358
227,RandomForest,1.7624510039685515,0.1532742151313575,61,4,1.10140297366183,0.6985335664226967,0.5466106117924002,0.0668629615998037,0.36240170940170935,0.9331370384001962,0.4533893882075998,0.0668629615998037,0.36240170940170935
228,LogisticRegression,4.798010910675292,0.005243642585941341,118,8,1.10140297366183,0.6985335664226967,0.5950083326434457,0.10661268556005397,0.05308313391653621,0.893387314439946,0.40499166735655434,0.10661268556005397,0.05308313391653621
229,RandomForest,0.007164630786905335,0.006296304808966361,61,4,1.1631005662190557,0.6897579230664665,0.5700841902938202,0.10133725923199607,0.36240170940170935,0.8986627407680039,0.4299158097061798,0.10133725923199607,0.36240170940170935
230,RandomForest,1.2764135702006623,0.05493113837674267,61,2,1.10140297366183,0.68505936587117,0.5264916871533314,0.027481290639185377,0.3085555555555555,0.9725187093608146,0.4735083128466686,0.027481290639185377,0.3085555555555555
231,LogisticRegression,0.03443972647656041,0.05275336086037284,397,3,1.10140297366183,0.6746919954946937,0.616469838710258,0.1339712918660287,0.10541110455617744,0.8660287081339713,0.38353016128974204,0.1339712918660287,0.10541110455617744
232,RandomForest,1.2764135702006623,0.05493113837674267,50,2,1.073562706189867,0.6657195226241995,0.5316334500743278,0.030793767635872896,0.3,0.9692062323641271,0.46836654992567217,0.030793767635872896,0.3
233,XGBoost,4.798010910675292,0.005243642585941341,118,10,1.4682680657104235,0.6897579230664665,0.5153137069285121,0.030303030303030304,0.6722279809789649,0.9696969696969697,0.4846862930714879,0.030303030303030304,0.6722279809789649
234,LogisticRegression,1.0784642153666706,0.1532742151313575,247,15,1.4682680657104235,0.6985335664226967,0.6312220370523679,0.15936694884063307,0.06068501446013549,0.8406330511593669,0.3687779629476321,0.15936694884063307,0.06068501446013549
235,LogisticRegression,0.0702889095681417,0.025210686772542002,329,4,1.10140297366183,0.6985335664226967,0.5941138782606191,0.10428168322905164,0.09434755175186871,0.8957183167709484,0.4058861217393809,0.10428168322905164,0.09434755175186871
236,LogisticRegression,4.798010910675292,0.18164696015633627,247,3,1.10140297366183,0.6897579230664665,0.5991440593471382,0.11225616488774383,0.05308313391653621,0.8877438351122562,0.4008559406528618,0.11225616488774383,0.05308313391653621
237,XGBoost,2.4370551632385427,0.17158847374194147,247,3,2.9336297438925865,0.6897579230664665,0.6621590005147162,0.25972273340694396,0.4695800293912378,0.740277266593056,0.3378409994852838,0.25972273340694396,0.4695800293912378
238,LogisticRegression,1.0784642153666706,0.18164696015633627,374,3,1.10140297366183,0.4969301920004727,0.647851329803508,0.25456999141209663,0.06068501446013549,0.7454300085879033,0.352148670196492,0.25456999141209663,0.06068501446013549
239,RandomForest,8.011184207297664,0.005243642585941341,247,2,1.10140297366183,0.6897579230664665,0.5163197431458159,0.03189792663476874,0.4532222222222222,0.9681020733652312,0.48368025685418414,0.03189792663476874,0.4532222222222222
240,XGBoost,1.2764135702006623,0.21170799723773884,61,4,1.4682680657104235,0.68505936587117,0.6415001637733377,0.17273954116059376,0.3621239421885242,0.8272604588394062,0.35849983622666226,0.17273954116059376,0.3621239421885242
241,RandomForest,1.7624510039685515,0.14863248027501222,61,4,1.10140297366183,0.6985335664226967,0.5466106117924002,0.0668629615998037,0.36240170940170935,0.9331370384001962,0.4533893882075998,0.0668629615998037,0.36240170940170935
242,RandomForest,0.0006473915535554222,0.0167050527875589,60,4,1.10140297366183,0.6985335664226967,0.5466106117924002,0.0668629615998037,0.3616239316239316,0.9331370384001962,0.4533893882075998,0.0668629615998037,0.3616239316239316
243,LogisticRegression,1.0784642153666706,0.1532742151313575,247,4,1.4682680657104235,0.6985335664226967,0.6312220370523679,0.15936694884063307,0.06068501446013549,0.8406330511593669,0.3687779629476321,0.15936694884063307,0.06068501446013549
244,XGBoost,1.7624510039685515,0.21170799723773884,61,2,1.4682680657104235,0.68505936587117,0.658379615798548,0.16991780149674887,0.315970096034678,0.8300821985032512,0.341620384201452,0.16991780149674887,0.315970096034678
245,LogisticRegression,0.9388100334892369,0.09042254117997757,247,2,1.4682680657104235,0.6543910992944748,0.6496600353462456,0.1847626058152374,0.061810779376618614,0.8152373941847626,0.3503399646537544,0.1847626058152374,0.061810779376618614
246,RandomForest,0.00017829126128655803,0.0067390781707279464,329,2,1.1631005662190557,0.6621402567824255,0.535880758612498,0.043552938289780393,0.517,0.9564470617102196,0.46411924138750205,0.043552938289780393,0.517
247,RandomForest,0.0014518495532610703,0.005243642585941341,118,2,1.4682680657104235,0.6897579230664665,0.541580430705881,0.05496258127837075,0.35288888888888886,0.9450374187216293,0.458419569294119,0.05496258127837075,0.35288888888888886
248,LogisticRegression,0.03443972647656041,0.11299288210203001,61,11,1.10140297366183,0.6746919954946937,0.616469838710258,0.1339712918660287,0.10541110455617744,0.8660287081339713,0.38353016128974204,0.1339712918660287,0.10541110455617744
249,LogisticRegression,2.4370551632385427,0.1532742151313575,420,11,3.616698405896298,0.4925376606541294,0.5426026642862541,0.10698073855968593,0.055599482062086196,0.8930192614403141,0.45739733571374586,0.10698073855968593,0.055599482062086196
250,RandomForest,4.798010910675292,0.05493113837674267,61,2,1.10140297366183,0.68505936587117,0.5264916871533314,0.027481290639185377,0.3085555555555555,0.9725187093608146,0.4735083128466686,0.027481290639185377,0.3085555555555555
251,LogisticRegression,8.573351203969093,0.11299288210203001,61,11,3.069785407020165,0.3535313451998772,0.5149825608390954,0.029321555637345065,0.05179673212160678,0.9706784443626549,0.48501743916090456,0.029321555637345065,0.05179673212160678
252,XGBoost,0.05346676975436892,0.1532742151313575,118,4,1.913818965325195,0.6564572454792283,0.6574725634666676,0.23960250276039752,0.4334067323171443,0.7603974972396025,0.3425274365333324,0.23960250276039752,0.4334067323171443
253,LogisticRegression,8.573351203969093,0.1532742151313575,61,11,3.616698405896298,0.4925376606541294,0.543608700503558,0.10464973622868357,0.05179673212160678,0.8953502637713164,0.45639129949644197,0.10464973622868357,0.05179673212160678
254,RandomForest,1.2764135702006623,0.05493113837674267,61,3,1.10140297366183,0.6746919954946937,0.5362155041159299,0.05312231628021102,0.33547863247863247,0.946877683719789,0.4637844958840701,0.05312231628021102,0.33547863247863247
255,RandomForest,0.007164630786905335,0.006296304808966361,161,2,1.1631005662190557,0.6897579230664665,0.5224675422841162,0.028953502637713163,0.3863333333333333,0.9710464973622869,0.4775324577158838,0.028953502637713163,0.3863333333333333
256,XGBoost,1.0784642153666706,0.15755755286992487,171,3,1.4682680657104235,0.6746919954946937,0.6531244713360664,0.16697337749969327,0.4368702958958064,0.8330266225003067,0.34687552866393356,0.16697337749969327,0.4368702958958064
257,LogisticRegression,8.573351203969093,0.21170799723773884,61,7,1.1631005662190557,0.6746919954946937,0.62105189275186,0.1484480431848853,0.05179673212160678,0.8515519568151146,0.37894810724814,0.1484480431848853,0.05179673212160678
258,RandomForest,0.007164630786905335,0.11299288210203001,247,2,1.1631005662190557,0.6621402567824255,0.5369983766642791,0.04441172862225494,0.4532222222222222,0.955588271377745,0.4630016233357209,0.04441172862225494,0.4532222222222222
259,LogisticRegression,4.798010910675292,0.1532742151313575,118,4,1.4682680657104235,0.6564572454792283,0.6529031073741195,0.1845172371488161,0.05308313391653621,0.8154827628511839,0.3470968926258805,0.1845172371488161,0.05308313391653621
260,XGBoost,0.02944897628410171,0.00821889468558391,397,7,1.9242991863522856,0.6564572454792283,0.6677560893086605,0.25800515274199487,0.7559800916806414,0.7419948472580051,0.3322439106913395,0.25800515274199487,0.7559800916806414
261,XGBoost,0.000514335905740798,0.12279228597366773,61,4,1.5082420506075391,0.68505936587117,0.6492119083013286,0.1637835848362164,0.4224057803336571,0.8362164151637836,0.3507880916986714,0.1637835848362164,0.4224057803336571
262,XGBoost,1.7624510039685515,0.21170799723773884,61,2,1.4682680657104235,0.68505936587117,0.658379615798548,0.16991780149674887,0.315970096034678,0.8300821985032512,0.341620384201452,0.16991780149674887,0.315970096034678
263,XGBoost,1.7624510039685515,0.017923641602824468,61,2,1.1631005662190557,0.68505936587117,0.5111779802248194,0.01680775364985891,0.447349320193942,0.9831922463501411,0.4888220197751806,0.01680775364985891,0.447349320193942
264,LogisticRegression,8.573351203969093,0.11583007638410688,397,7,1.6964373413363374,0.32094200807498896,0.5442799912174298,0.10845295055821369,0.05179673212160678,0.8915470494417863,0.45572000878257024,0.10845295055821369,0.05179673212160678
265,XGBoost,0.19353851786019155,0.005243642585941341,118,8,1.4682680657104235,0.6897579230664665,0.5392336127678414,0.061832903938167094,0.6260741348251188,0.9381670960618329,0.46076638723215857,0.061832903938167094,0.6260741348251188
266,RandomForest,1.2764135702006623,0.005243642585941341,118,3,1.10140297366183,0.6746919954946937,0.5382275765505375,0.056312108943687884,0.3798119658119658,0.9436878910563121,0.46177242344946245,0.056312108943687884,0.3798119658119658
267,RandomForest,0.16755717134611015,0.017923641602824468,247,2,1.1631005662190557,0.6543910992944748,0.5381159947160602,0.04919641761747025,0.4532222222222222,0.9508035823825297,0.4618840052839398,0.04919641761747025,0.4532222222222222
268,XGBoost,0.009454847710797161,0.11299288210203001,50,2,1.073562706189867,0.6897579230664665,0.6090928396856992,0.11716353821616979,0.37678448671048814,0.8828364617838302,0.39090716031430084,0.11716353821616979,0.37678448671048814
269,LogisticRegression,8.573351203969093,0.03913888972320956,226,7,3.852827533130471,0.5363571772752966,0.5474114814108263,0.12072138387927867,0.05179673212160678,0.8792786161207213,0.4525885185891737,0.12072138387927867,0.05179673212160678
270,LogisticRegression,4.798010910675292,0.1532742151313575,456,4,1.10140297366183,0.6746919954946937,0.6112164939547842,0.1274690222058643,0.05308313391653621,0.8725309777941357,0.38878350604521583,0.1274690222058643,0.05308313391653621
271,LogisticRegression,1.0784642153666706,0.005243642585941341,113,4,1.4682680657104235,0.6897579230664665,0.6388221997458814,0.1629247945037419,0.06068501446013549,0.8370752054962581,0.3611778002541186,0.1629247945037419,0.06068501446013549
272,XGBoost,0.029128822038707182,0.005243642585941341,118,2,1.4682680657104235,0.6543910992944748,0.5582367190621367,0.053613053613053616,0.4876125963635803,0.9463869463869464,0.4417632809378633,0.053613053613053616,0.4876125963635803
273,XGBoost,0.00013230608911548417,0.21170799723773884,61,3,1.10140297366183,0.6746919954946937,0.6250724382070598,0.13838792786161208,0.33904701911160107,0.861612072138388,0.3749275617929402,0.13838792786161208,0.33904701911160107
274,LogisticRegression,8.573351203969093,0.1532742151313575,456,3,2.6171589890194764,0.6746919954946937,0.6405787137853958,0.27873880505459453,0.05179673212160678,0.7212611949454055,0.35942128621460423,0.27873880505459453,0.05179673212160678
275,LogisticRegression,8.573351203969093,0.11299288210203001,61,11,3.069785407020165,0.3535313451998772,0.5149825608390954,0.029321555637345065,0.05179673212160678,0.9706784443626549,0.48501743916090456,0.029321555637345065,0.05179673212160678
276,RandomForest,0.00042437625290477147,0.017923641602824468,118,2,1.4682680657104235,0.6564572454792283,0.6041760401406651,0.1166728008833272,0.35288888888888886,0.8833271991166728,0.39582395985933494,0.1166728008833272,0.35288888888888886
277,LogisticRegression,1.0784642153666706,0.005243642585941341,113,12,1.1631005662190557,0.6621402567824255,0.6287636372798509,0.16304747883695253,0.06068501446013549,0.8369525211630475,0.37123636272014915,0.16304747883695253,0.06068501446013549
278,LogisticRegression,8.573351203969093,0.017923641602824468,61,2,1.1631005662190557,0.6121504494283921,0.649215507715344,0.17237148816096184,0.05179673212160678,0.8276285118390382,0.350784492284656,0.17237148816096184,0.05179673212160678
279,RandomForest,4.798010910675292,0.1201923064365079,61,8,1.4682680657104235,0.5363571772752966,0.6535492021898834,0.3284259600049074,0.4700940170940171,0.6715740399950926,0.34645079781011656,0.3284259600049074,0.4700940170940171
280,RandomForest,0.9355205089178917,0.017923641602824468,118,3,1.10140297366183,0.6897579230664665,0.535880758612498,0.047478836952521156,0.3798119658119658,0.9525211630474788,0.46411924138750205,0.047478836952521156,0.3798119658119658
281,LogisticRegression,1.2764135702006623,0.21170799723773884,330,7,1.073562706189867,0.6657195226241995,0.6184819111448656,0.13716108452950557,0.05942213844745431,0.8628389154704944,0.3815180888551344,0.13716108452950557,0.05942213844745431
282,LogisticRegression,0.9388100334892369,0.11299288210203001,61,2,4.244495079733884,0.4925376606541294,0.5282895944540229,0.0771684455894982,0.061810779376618614,0.9228315544105018,0.4717104055459771,0.0771684455894982,0.061810779376618614
283,XGBoost,4.798010910675292,0.005243642585941341,226,2,1.4682680657104235,0.6621402567824255,0.5965740777401439,0.0931174089068826,0.5476125963635803,0.9068825910931174,0.4034259222598561,0.0931174089068826,0.5476125963635803
284,LogisticRegression,4.798010910675292,0.1532742151313575,456,4,1.10140297366183,0.6543910992944748,0.6292117643247679,0.1604711078395289,0.05308313391653621,0.8395288921604711,0.3707882356752321,0.1604711078395289,0.05308313391653621
285,RandomForest,0.9860891468435591,0.017923641602824468,55,2,1.1631005662190557,0.3248812904658811,0.5,0.0,0.3038888888888889,1.0,0.5,0.0,0.3038888888888889
286,LogisticRegression,1.0784642153666706,0.005243642585941341,245,4,1.4682680657104235,0.6897579230664665,0.6388221997458814,0.1629247945037419,0.06068501446013549,0.8370752054962581,0.3611778002541186,0.1629247945037419,0.06068501446013549
287,XGBoost,0.05346676975436892,0.1532742151313575,118,4,1.913818965325195,0.6564572454792283,0.6574725634666676,0.23960250276039752,0.4334067323171443,0.7603974972396025,0.3425274365333324,0.23960250276039752,0.4334067323171443
288,LogisticRegression,8.573351203969093,0.005243642585941341,118,2,1.1631005662190557,0.5363571772752966,0.6493108921867521,0.25076677708256656,0.05179673212160678,0.7492332229174334,0.3506891078132479,0.25076677708256656,0.05179673212160678
289,RandomForest,0.00013230608911548417,0.019870675169101744,61,3,1.10140297366183,0.68505936587117,0.5329742317950638,0.04195804195804196,0.33547863247863247,0.958041958041958,0.46702576820493624,0.04195804195804196,0.33547863247863247
290,XGBoost,0.00013230608911548417,0.2553348308365616,61,3,1.5082420506075391,0.47099587516824604,0.6540999125342395,0.2722365353944301,0.30946950480731444,0.72776346460557,0.3459000874657605,0.2722365353944301,0.30946950480731444
291,XGBoost,2.4370551632385427,0.006296304808966361,247,3,1.1631005662190557,0.6985335664226967,0.5650540092073011,0.08551098024782235,0.5816425168034243,0.9144890197521777,0.4349459907926989,0.08551098024782235,0.5816425168034243
292,XGBoost,0.19353851786019155,0.005243642585941341,118,8,1.1631005662190557,0.6621402567824255,0.521684669735767,0.03766409029566924,0.6260741348251188,0.9623359097043308,0.478315330264233,0.03766409029566924,0.6260741348251188
293,LogisticRegression,8.573351203969093,0.005243642585941341,113,11,1.10140297366183,0.6897579230664665,0.5981380231298344,0.1106612685560054,0.05179673212160678,0.8893387314439946,0.40186197687016556,0.1106612685560054,0.05179673212160678
294,LogisticRegression,0.390531326755893,0.03913888972320956,329,4,1.1631005662190557,0.68505936587117,0.6155753843274315,0.13556618819776714,0.07068195922871943,0.8644338118022329,0.38442461567256847,0.13556618819776714,0.07068195922871943
295,LogisticRegression,1.2764135702006623,0.05493113837674267,61,2,1.1631005662190557,0.6657195226241995,0.6283173099419415,0.16206600417126732,0.05942213844745431,0.8379339958287326,0.37168269005805854,0.16206600417126732,0.05942213844745431
296,XGBoost,0.05346676975436892,0.00821889468558391,61,2,1.9893612632763333,0.6985335664226967,0.5743332985389978,0.07520549625812784,0.45392880962935933,0.9247945037418721,0.42566670146100216,0.07520549625812784,0.45392880962935933
297,XGBoost,0.00013230608911548417,0.2553348308365616,61,3,1.10140297366183,0.5666401916186476,0.6445092738902107,0.250276039749724,0.30946950480731444,0.749723960250276,0.35549072610978927,0.250276039749724,0.30946950480731444
298,XGBoost,6.685510162938969,0.21170799723773884,118,4,1.4682680657104235,0.6985335664226967,0.6256267479654312,0.16930437983069563,0.39379060885519085,0.8306956201693043,0.37437325203456884,0.16930437983069563,0.39379060885519085
299,LogisticRegression,8.573351203969093,0.1532742151313575,61,6,3.069785407020165,0.4925376606541294,0.5606051334842688,0.1336032388663968,0.05179673212160678,0.8663967611336032,0.43939486651573123,0.1336032388663968,0.05179673212160678
300,RandomForest,0.00013230608911548417,0.03913888972320956,247,2,1.1631005662190557,0.68505936587117,0.5194494336322046,0.03202061096797939,0.4532222222222222,0.9679793890320206,0.48055056636779536,0.03202061096797939,0.4532222222222222
301,XGBoost,6.685510162938969,0.21170799723773884,118,4,1.1631005662190557,0.4746456759075064,0.6631650367320201,0.2416881364249785,0.39379060885519085,0.7583118635750214,0.3368349632679799,0.2416881364249785,0.39379060885519085
302,LogisticRegression,2.9544150887131586,0.03913888972320956,226,4,1.10140297366183,0.6746919954946937,0.614346184441173,0.12759170653907495,0.05474785127509108,0.8724082934609251,0.38565381555882705,0.12759170653907495,0.05474785127509108
303,RandomForest,5.398617594403871,0.12279228597366773,61,4,1.10140297366183,0.68505936587117,0.5640479729899972,0.09176788124156546,0.36240170940170935,0.9082321187584346,0.4359520270100028,0.09176788124156546,0.36240170940170935
304,LogisticRegression,2.4370551632385427,0.006296304808966361,61,4,1.1631005662190557,0.68505936587117,0.616469838710258,0.1339712918660287,0.055599482062086196,0.8660287081339713,0.38353016128974204,0.1339712918660287,0.055599482062086196
305,LogisticRegression,8.573351203969093,0.03515337152510662,61,7,3.069785407020165,0.4925376606541294,0.5606051334842688,0.1336032388663968,0.05179673212160678,0.8663967611336032,0.43939486651573123,0.1336032388663968,0.05179673212160678
306,LogisticRegression,0.390531326755893,0.03913888972320956,329,4,1.1631005662190557,0.6121504494283921,0.6493270895498213,0.17163538216169796,0.07068195922871943,0.8283646178383021,0.3506729104501787,0.17163538216169796,0.07068195922871943
307,XGBoost,4.798010910675292,0.005243642585941341,226,2,1.4682680657104235,0.6621402567824255,0.5965740777401439,0.0931174089068826,0.5476125963635803,0.9068825910931174,0.4034259222598561,0.0931174089068826,0.5476125963635803
308,RandomForest,1.2764135702006623,0.08557123905239014,50,2,1.10140297366183,0.6909231631966014,0.5224675422841162,0.032879401300453935,0.3,0.967120598699546,0.4775324577158838,0.032879401300453935,0.3
309,RandomForest,0.0025844142788784548,0.05493113837674267,50,2,1.073562706189867,0.6657195226241995,0.5316334500743278,0.030793767635872896,0.3,0.9692062323641271,0.46836654992567217,0.030793767635872896,0.3
310,RandomForest,8.573351203969093,0.019870675169101744,61,3,1.10140297366183,0.68505936587117,0.5329742317950638,0.04195804195804196,0.33547863247863247,0.958041958041958,0.46702576820493624,0.04195804195804196,0.33547863247863247
311,RandomForest,0.029128822038707182,0.00821889468558391,55,3,1.10140297366183,0.6564572454792283,0.547616648009704,0.06845785793154213,0.3308119658119658,0.9315421420684579,0.452383351990296,0.06845785793154213,0.3308119658119658
312,RandomForest,0.05346676975436892,0.00821889468558391,55,3,1.10140297366183,0.6564572454792283,0.547616648009704,0.06845785793154213,0.3308119658119658,0.9315421420684579,0.452383351990296,0.06845785793154213,0.3308119658119658
