solution_id,model_type,regularization,learning_rate,n_estimators,max_depth,class_weight_ratio,threshold,balanced_accuracy,dp_violation,model_complexity,demographic_parity,obj1_min,obj2_min,obj3_min
313,XGBoost,8.325634591966725,0.14168616125616462,397,7,1.6964373413363374,0.6564572454792283,0.6282957134578491,0.1615752668384247,0.6654938092599086,0.8384247331615753,0.37170428654215093,0.1615752668384247,0.6654938092599086
314,LogisticRegression,8.573351203969093,0.03913888972320956,247,7,3.8372833138904383,0.5363571772752966,0.5492003901764793,0.12538338854128328,0.05179673212160678,0.8746166114587167,0.45079960982352074,0.12538338854128328,0.05179673212160678
315,RandomForest,8.573351203969093,0.03913888972320956,226,4,1.1631005662190557,0.68505936587117,0.5866270971085907,0.12391117654275549,0.49073504273504276,0.8760888234572445,0.41337290289140927,0.12391117654275549,0.49073504273504276
316,XGBoost,0.000514335905740798,0.1532742151313575,125,4,1.4682680657104235,0.6122526869702228,0.6521076368767165,0.2377622377622378,0.43729562120603316,0.7622377622377622,0.34789236312328353,0.2377622377622378,0.43729562120603316
317,RandomForest,0.029128822038707182,0.03913888972320956,247,2,1.1631005662190557,0.6564572454792283,0.5390104490988867,0.04760152128573182,0.4532222222222222,0.9523984787142682,0.46098955090111327,0.04760152128573182,0.4532222222222222
318,XGBoost,0.030156343071857664,0.019870675169101744,61,4,1.1631005662190557,0.6746919954946937,0.579919589090896,0.10661268556005397,0.49218314359099,0.893387314439946,0.420080410909104,0.10661268556005397,0.49218314359099
319,XGBoost,0.000514335905740798,0.1532742151313575,374,4,1.4682680657104235,0.5857306542939991,0.6468506927072273,0.23837565942829103,0.5756289545393665,0.7616243405717089,0.3531493072927727,0.23837565942829103,0.5756289545393665
320,LogisticRegression,8.573351203969093,0.03913888972320956,226,3,1.7809624118259682,0.68505936587117,0.6534592168394986,0.20009814746656854,0.05179673212160678,0.7999018525334315,0.3465407831605014,0.20009814746656854,0.05179673212160678
321,RandomForest,0.030156343071857664,0.1201923064365079,61,4,1.10140297366183,0.68505936587117,0.5640479729899972,0.09176788124156546,0.36240170940170935,0.9082321187584346,0.4359520270100028,0.09176788124156546,0.36240170940170935
322,RandomForest,0.000514335905740798,0.017923641602824468,55,2,1.1631005662190557,0.6543910992944748,0.5311853230294108,0.03337013863329653,0.3038888888888889,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.3038888888888889
323,XGBoost,8.573351203969093,0.03913888972320956,443,7,1.4682680657104235,0.5690811976835592,0.6446118571896495,0.21629247945037416,0.7605729387361118,0.7837075205496258,0.35538814281035047,0.21629247945037416,0.7605729387361118
324,XGBoost,0.19353851786019155,0.006296304808966361,118,8,1.1631005662190557,0.6985335664226967,0.513524798162859,0.02564102564102564,0.6253604655213729,0.9743589743589743,0.486475201837141,0.02564102564102564,0.6253604655213729
325,RandomForest,0.029128822038707182,0.017923641602824468,55,2,1.10140297366183,0.6543910992944748,0.5329742317950638,0.03410624463256042,0.3038888888888889,0.9658937553674396,0.46702576820493624,0.03410624463256042,0.3038888888888889
326,XGBoost,0.000514335905740798,0.1532742151313575,226,4,1.4682680657104235,0.5363571772752966,0.6598103828696689,0.2308919151024414,0.49340673231714427,0.7691080848975587,0.34018961713033113,0.2308919151024414,0.49340673231714427
327,RandomForest,0.004680042838093096,0.10041988907182642,61,2,1.2323344486727978,0.68505936587117,0.5309621593604561,0.030916451969083547,0.3085555555555555,0.9690835480309165,0.4690378406395439,0.030916451969083547,0.3085555555555555
328,XGBoost,0.030156343071857664,0.017923641602824468,61,4,1.1631005662190557,0.6746919954946937,0.5616993553449499,0.09827015090172984,0.4935031663477881,0.9017298490982701,0.43830064465505014,0.09827015090172984,0.4935031663477881
329,RandomForest,0.000514335905740798,0.017923641602824468,55,2,1.5082420506075391,0.6543910992944748,0.5880794606638039,0.1304134462029199,0.3038888888888889,0.8695865537970802,0.4119205393361961,0.1304134462029199,0.3038888888888889
330,XGBoost,2.4370551632385427,0.006296304808966361,247,2,1.1631005662190557,0.6985335664226967,0.5420285577507982,0.04060851429272483,0.5585655937265012,0.9593914857072752,0.45797144224920183,0.04060851429272483,0.5585655937265012
331,XGBoost,0.00013230608911548417,0.006296304808966361,61,3,1.5082420506075391,0.47099587516824604,0.5,0.0,0.4783091834700909,1.0,0.5,0.0,0.4783091834700909
332,RandomForest,0.00019183519184243745,0.08557123905239014,50,2,1.10140297366183,0.6909231631966014,0.5224675422841162,0.032879401300453935,0.3,0.967120598699546,0.4775324577158838,0.032879401300453935,0.3
333,RandomForest,5.275248388285158,0.019870675169101744,55,3,1.10140297366183,0.6564572454792283,0.547616648009704,0.06845785793154213,0.3308119658119658,0.9315421420684579,0.452383351990296,0.06845785793154213,0.3308119658119658
334,LogisticRegression,0.00013230608911548417,0.2637399209859089,329,2,1.1631005662190557,0.6543910992944748,0.6299928371661093,0.16709606183290396,0.1954413318639916,0.8329039381670961,0.3700071628338907,0.16709606183290396,0.1954413318639916
335,RandomForest,0.000514335905740798,0.017923641602824468,55,2,1.5082420506075391,0.6543910992944748,0.5880794606638039,0.1304134462029199,0.3038888888888889,0.8695865537970802,0.4119205393361961,0.1304134462029199,0.3038888888888889
336,XGBoost,0.05346676975436892,0.00821889468558391,61,2,1.9893612632763333,0.6985335664226967,0.5743332985389978,0.07520549625812784,0.45392880962935933,0.9247945037418721,0.42566670146100216,0.07520549625812784,0.45392880962935933
337,RandomForest,0.00019183519184243745,0.006296304808966361,247,2,1.10140297366183,0.6985335664226967,0.5121840164421232,0.022328548644338118,0.4532222222222222,0.9776714513556619,0.4878159835578768,0.022328548644338118,0.4532222222222222
338,RandomForest,1.0784642153666706,0.019870675169101744,61,4,1.2313777977886424,0.68505936587117,0.5855094790568096,0.1269782848730217,0.36240170940170935,0.8730217151269783,0.4144905209431904,0.1269782848730217,0.36240170940170935
339,LogisticRegression,0.390531326755893,0.017923641602824468,329,2,1.1631005662190557,0.68505936587117,0.6155753843274315,0.13556618819776714,0.07068195922871943,0.8644338118022329,0.38442461567256847,0.13556618819776714,0.07068195922871943
340,XGBoost,6.319431665737976,0.1556912771808138,61,7,1.1631005662190557,0.47099587516824604,0.6517602934242306,0.2570236780763096,0.4693321487460222,0.7429763219236905,0.3482397065757694,0.2570236780763096,0.4693321487460222
341,RandomForest,0.00019183519184243745,0.08557123905239014,55,2,1.5082420506075391,0.6543910992944748,0.5880794606638039,0.1304134462029199,0.3038888888888889,0.8695865537970802,0.4119205393361961,0.1304134462029199,0.3038888888888889
342,RandomForest,8.573351203969093,0.017923641602824468,55,2,1.1631005662190557,0.6543910992944748,0.5311853230294108,0.03337013863329653,0.3038888888888889,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.3038888888888889
343,RandomForest,0.19353851786019155,0.1201923064365079,78,4,1.10140297366183,0.68505936587117,0.5567825557999158,0.07814992025518341,0.3756239316239316,0.9218500797448166,0.44321744420008424,0.07814992025518341,0.3756239316239316
344,RandomForest,0.030156343071857664,0.0464232856409331,61,4,1.10140297366183,0.68505936587117,0.5640479729899972,0.09176788124156546,0.36240170940170935,0.9082321187584346,0.4359520270100028,0.09176788124156546,0.36240170940170935
345,RandomForest,0.00042437625290477147,0.005243642585941341,118,2,1.4682680657104235,0.6564572454792283,0.6041760401406651,0.1166728008833272,0.35288888888888886,0.8833271991166728,0.39582395985933494,0.1166728008833272,0.35288888888888886
346,RandomForest,0.8648387367859817,0.005243642585941341,254,2,1.2323344486727978,0.68505936587117,0.528503759587939,0.026745184639921486,0.45866666666666667,0.9732548153600785,0.47149624041206095,0.026745184639921486,0.45866666666666667
347,RandomForest,0.00042437625290477147,0.017923641602824468,118,2,1.4682680657104235,0.6564572454792283,0.6041760401406651,0.1166728008833272,0.35288888888888886,0.8833271991166728,0.39582395985933494,0.1166728008833272,0.35288888888888886
348,LogisticRegression,4.798010910675292,0.005243642585941341,61,13,1.4682680657104235,0.5363571772752966,0.6397958412370466,0.28744939271255054,0.05308313391653621,0.7125506072874495,0.3602041587629534,0.28744939271255054,0.05308313391653621
349,RandomForest,0.00042437625290477147,0.017923641602824468,61,2,1.4682680657104235,0.6746919954946937,0.5467221936268776,0.06220095693779905,0.3085555555555555,0.937799043062201,0.4532778063731224,0.06220095693779905,0.3085555555555555
350,RandomForest,0.00013230608911548417,0.019870675169101744,55,2,1.1631005662190557,0.6543910992944748,0.5311853230294108,0.03337013863329653,0.3038888888888889,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.3038888888888889
351,LogisticRegression,8.573351203969093,0.1808000307959923,61,15,4.764483250134694,0.3535313451998772,0.5053667262969589,0.006134216660532488,0.05179673212160678,0.9938657833394675,0.4946332737030411,0.006134216660532488,0.05179673212160678
352,XGBoost,0.19353851786019155,0.006296304808966361,118,8,1.1631005662190557,0.6985335664226967,0.513524798162859,0.02564102564102564,0.6253604655213729,0.9743589743589743,0.486475201837141,0.02564102564102564,0.6253604655213729
353,LogisticRegression,0.19353851786019155,0.03913888972320956,118,8,1.4682680657104235,0.68505936587117,0.6439639626668778,0.1662372715004294,0.07962726690203455,0.8337627284995706,0.35603603733312217,0.1662372715004294,0.07962726690203455
354,RandomForest,0.004680042838093096,0.2637399209859089,329,2,1.2323344486727978,0.6746919954946937,0.5339802680123676,0.047478836952521156,0.517,0.9525211630474788,0.46601973198763236,0.047478836952521156,0.517
355,RandomForest,2.4370551632385427,0.019870675169101744,103,2,1.6611379605718297,0.6985335664226967,0.5487342660614851,0.06146485093853515,0.3412222222222222,0.9385351490614648,0.4512657339385149,0.06146485093853515,0.3412222222222222
356,XGBoost,2.4370551632385427,0.006296304808966361,247,3,1.076515865749148,0.6985335664226967,0.5480647750546211,0.054103790945896214,0.5816425168034243,0.9458962090541038,0.45193522494537886,0.054103790945896214,0.5816425168034243
357,XGBoost,0.029128822038707182,0.005243642585941341,118,2,1.4682680657104235,0.6543910992944748,0.5582367190621367,0.053613053613053616,0.4876125963635803,0.9463869463869464,0.4417632809378633,0.053613053613053616,0.4876125963635803
358,RandomForest,0.00013230608911548417,0.03913888972320956,104,2,1.1631005662190557,0.68505936587117,0.5274977233706353,0.029076186970923817,0.34199999999999997,0.9709238130290762,0.4725022766293647,0.029076186970923817,0.34199999999999997
359,XGBoost,6.319431665737976,0.11106624675834739,278,7,1.1631005662190557,0.5363571772752966,0.634888040227051,0.1788737578211262,0.6201419622151144,0.8211262421788739,0.36511195977294897,0.1788737578211262,0.6201419622151144
360,LogisticRegression,4.798010910675292,0.005243642585941341,61,13,1.4682680657104235,0.5363571772752966,0.6397958412370466,0.28744939271255054,0.05308313391653621,0.7125506072874495,0.3602041587629534,0.28744939271255054,0.05308313391653621
361,RandomForest,0.030156343071857664,0.1201923064365079,61,4,1.10140297366183,0.68505936587117,0.5640479729899972,0.09176788124156546,0.36240170940170935,0.9082321187584346,0.4359520270100028,0.09176788124156546,0.36240170940170935
362,XGBoost,0.19353851786019155,0.005243642585941341,118,8,1.4682680657104235,0.6897579230664665,0.5392336127678414,0.061832903938167094,0.6260741348251188,0.9381670960618329,0.46076638723215857,0.061832903938167094,0.6260741348251188
363,RandomForest,5.275248388285158,0.019870675169101744,55,2,1.1631005662190557,0.6543910992944748,0.5311853230294108,0.03337013863329653,0.3038888888888889,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.3038888888888889
364,LogisticRegression,0.00013230608911548417,0.005243642585941341,118,2,1.1631005662190557,0.6543910992944748,0.6299928371661093,0.16709606183290396,0.1954413318639916,0.8329039381670961,0.3700071628338907,0.16709606183290396,0.1954413318639916
365,XGBoost,0.0012893753210842535,0.2637399209859089,61,2,1.10140297366183,0.6746919954946937,0.6247376927036279,0.14059624585940375,0.28069421552744406,0.8594037541405962,0.3752623072963721,0.14059624585940375,0.28069421552744406
366,XGBoost,0.004680042838093096,0.11106624675834739,278,6,1.2323344486727978,0.5363571772752966,0.6451715660690439,0.21298000245368665,0.5970650391381913,0.7870199975463134,0.3548284339309561,0.21298000245368665,0.5970650391381913
367,XGBoost,2.4370551632385427,0.006296304808966361,247,2,1.0399151066337975,0.6985335664226967,0.5172141975286423,0.014599435652067231,0.5585655937265012,0.9854005643479328,0.4827858024713577,0.014599435652067231,0.5585655937265012
368,RandomForest,0.0012893753210842535,0.10041988907182642,61,2,1.0456719338162945,0.6746919954946937,0.5274977233706353,0.025150288308183045,0.3085555555555555,0.974849711691817,0.4725022766293647,0.025150288308183045,0.3085555555555555
369,RandomForest,0.029128822038707182,0.005243642585941341,118,2,1.4682680657104235,0.6746919954946937,0.5517523747133967,0.06624953993375046,0.35288888888888886,0.9337504600662495,0.44824762528660334,0.06624953993375046,0.35288888888888886
370,XGBoost,8.573351203969093,0.03913888972320956,247,7,1.4682680657104235,0.5363571772752966,0.6567922742177574,0.2575144154091522,0.651684049847223,0.7424855845908478,0.34320772578224257,0.2575144154091522,0.651684049847223
371,RandomForest,0.9860891468435591,0.10041988907182642,61,2,1.2323344486727978,0.68505936587117,0.5309621593604561,0.030916451969083547,0.3085555555555555,0.9690835480309165,0.4690378406395439,0.030916451969083547,0.3085555555555555
372,RandomForest,2.4370551632385427,0.006296304808966361,247,2,1.1631005662190557,0.6985335664226967,0.5154252887629893,0.03349282296650718,0.4532222222222222,0.9665071770334929,0.4845747112370107,0.03349282296650718,0.4532222222222222
373,XGBoost,0.030156343071857664,0.005243642585941341,118,4,1.1631005662190557,0.6746919954946937,0.5040241448692153,0.006379585326953748,0.5337664425174264,0.9936204146730463,0.4959758551307847,0.006379585326953748,0.5337664425174264
374,RandomForest,5.275248388285158,0.017923641602824468,61,4,1.2658533031050885,0.6897579230664665,0.5865155152741134,0.12857318120476013,0.36240170940170935,0.8714268187952399,0.4134844847258866,0.12857318120476013,0.36240170940170935
375,LogisticRegression,8.573351203969093,0.1808000307959923,61,15,4.764483250134694,0.3535313451998772,0.5053667262969589,0.006134216660532488,0.05179673212160678,0.9938657833394675,0.4946332737030411,0.006134216660532488,0.05179673212160678
376,XGBoost,4.798010910675292,0.005243642585941341,118,10,1.4682680657104235,0.6985335664226967,0.506036217303823,0.009569377990430622,0.6722279809789649,0.9904306220095693,0.493963782696177,0.009569377990430622,0.6722279809789649
377,RandomForest,0.19353851786019155,0.1201923064365079,61,4,1.10140297366183,0.68505936587117,0.5640479729899972,0.09176788124156546,0.36240170940170935,0.9082321187584346,0.4359520270100028,0.09176788124156546,0.36240170940170935
378,LogisticRegression,2.4370551632385427,0.2637399209859089,247,10,1.1631005662190557,0.68505936587117,0.616469838710258,0.1339712918660287,0.055599482062086196,0.8660287081339713,0.38353016128974204,0.1339712918660287,0.055599482062086196
379,LogisticRegression,1.0784642153666706,0.03913888972320956,137,4,1.1631005662190557,0.6543910992944748,0.629881255331632,0.16390626916942705,0.06068501446013549,0.8360937308305729,0.370118744668368,0.16390626916942705,0.06068501446013549
380,RandomForest,1.0784642153666706,0.017923641602824468,61,2,1.1631005662190557,0.6034861284655683,0.5652771728762558,0.08403876824929457,0.3085555555555555,0.9159612317507054,0.4347228271237442,0.08403876824929457,0.3085555555555555
381,LogisticRegression,0.00013230608911548417,0.005243642585941341,459,2,1.1631005662190557,0.6543910992944748,0.6299928371661093,0.16709606183290396,0.1954413318639916,0.8329039381670961,0.3700071628338907,0.16709606183290396,0.1954413318639916
382,XGBoost,0.030156343071857664,0.019870675169101744,61,4,1.1631005662190557,0.6746919954946937,0.579919589090896,0.10661268556005397,0.49218314359099,0.893387314439946,0.420080410909104,0.10661268556005397,0.49218314359099
383,RandomForest,0.0459748511771579,0.017923641602824468,102,2,1.4682680657104235,0.6746919954946937,0.5487342660614851,0.06146485093853515,0.34044444444444444,0.9385351490614648,0.4512657339385149,0.06146485093853515,0.34044444444444444
384,RandomForest,0.28959736922637136,0.1201923064365079,78,4,1.2323344486727978,0.68505936587117,0.5865155152741134,0.1246472825420194,0.3756239316239316,0.8753527174579806,0.4134844847258866,0.1246472825420194,0.3756239316239316
385,RandomForest,4.798010910675292,0.015073109678125288,50,2,1.10140297366183,0.6909231631966014,0.5224675422841162,0.032879401300453935,0.3,0.967120598699546,0.4775324577158838,0.032879401300453935,0.3
386,LogisticRegression,8.573351203969093,0.10041988907182642,226,7,1.1631005662190557,0.68505936587117,0.6132285663893918,0.12673291620660043,0.05179673212160678,0.8732670837933996,0.3867714336106082,0.12673291620660043,0.05179673212160678
387,RandomForest,0.00013230608911548417,0.03913888972320956,55,2,1.1631005662190557,0.6543910992944748,0.5311853230294108,0.03337013863329653,0.3038888888888889,0.9666298613667035,0.4688146769705892,0.03337013863329653,0.3038888888888889
388,RandomForest,0.0459748511771579,0.017923641602824468,102,2,1.2323344486727978,0.6746919954946937,0.5310737411949334,0.030180345969819652,0.34044444444444444,0.9698196540301803,0.46892625880506655,0.030180345969819652,0.34044444444444444
389,LogisticRegression,8.573351203969093,0.03913888972320956,226,7,1.1631005662190557,0.5363571772752966,0.6493108921867521,0.25076677708256656,0.05179673212160678,0.7492332229174334,0.3506891078132479,0.25076677708256656,0.05179673212160678
390,LogisticRegression,1.0784642153666706,0.03913888972320956,137,4,1.1631005662190557,0.6543910992944748,0.629881255331632,0.16390626916942705,0.06068501446013549,0.8360937308305729,0.370118744668368,0.16390626916942705,0.06068501446013549
391,LogisticRegression,1.0784642153666706,0.03913888972320956,137,2,1.1631005662190557,0.6543910992944748,0.629881255331632,0.16390626916942705,0.06068501446013549,0.8360937308305729,0.370118744668368,0.16390626916942705,0.06068501446013549
392,RandomForest,0.19353851786019155,0.019870675169101744,55,3,1.10140297366183,0.6564572454792283,0.547616648009704,0.06845785793154213,0.3308119658119658,0.9315421420684579,0.452383351990296,0.06845785793154213,0.3308119658119658
393,LogisticRegression,3.197455275249983,0.14678575114329687,329,15,1.5082420506075391,0.6543910992944748,0.6541305075533703,0.1960495644706171,0.05443176184336143,0.803950435529383,0.3458694924466297,0.1960495644706171,0.05443176184336143
394,LogisticRegression,8.573351203969093,0.03913888972320956,226,13,1.1631005662190557,0.5363571772752966,0.6493108921867521,0.25076677708256656,0.05179673212160678,0.7492332229174334,0.3506891078132479,0.25076677708256656,0.05179673212160678
395,RandomForest,2.4370551632385427,0.019870675169101744,103,2,1.6611379605718297,0.6985335664226967,0.5487342660614851,0.06146485093853515,0.3412222222222222,0.9385351490614648,0.4512657339385149,0.06146485093853515,0.3412222222222222
396,LogisticRegression,8.573351203969093,0.03913888972320956,118,9,1.10140297366183,0.6897579230664665,0.5981380231298344,0.1106612685560054,0.05179673212160678,0.8893387314439946,0.40186197687016556,0.1106612685560054,0.05179673212160678
397,LogisticRegression,1.0784642153666706,0.2637399209859089,137,10,1.1631005662190557,0.6543910992944748,0.629881255331632,0.16390626916942705,0.06068501446013549,0.8360937308305729,0.370118744668368,0.16390626916942705,0.06068501446013549
398,XGBoost,2.4370551632385427,0.11299288210203001,118,2,1.1631005662190557,0.5520988877824631,0.6712223250054891,0.2562875720770457,0.41456226448826594,0.7437124279229543,0.32877767499451094,0.2562875720770457,0.41456226448826594
399,XGBoost,0.24249562909076766,0.005243642585941341,118,2,1.4682680657104235,0.6564572454792283,0.5542125741929214,0.04723346828609987,0.4876125963635803,0.9527665317139001,0.44578742580707864,0.04723346828609987,0.4876125963635803
400,RandomForest,0.00042437625290477147,0.005243642585941341,55,2,1.4682680657104235,0.6564572454792283,0.5694128995799483,0.10145994356520673,0.3038888888888889,0.8985400564347933,0.43058710042005166,0.10145994356520673,0.3038888888888889
401,LogisticRegression,0.004680042838093096,0.10041988907182642,61,10,4.457732987473456,0.5347746026235628,0.5374591016582501,0.09937430990062579,0.13744072368776036,0.9006256900993742,0.46254089834174994,0.09937430990062579,0.13744072368776036
402,LogisticRegression,8.573351203969093,0.22357238650549102,226,5,3.3874075075510377,0.3535313451998772,0.5133052339079198,0.02392344497607657,0.05179673212160678,0.9760765550239234,0.4866947660920802,0.02392344497607657,0.05179673212160678
403,XGBoost,0.24249562909076766,0.005243642585941341,118,2,1.4682680657104235,0.6564572454792283,0.5542125741929214,0.04723346828609987,0.4876125963635803,0.9527665317139001,0.44578742580707864,0.04723346828609987,0.4876125963635803
404,RandomForest,0.005123024001092559,0.006296304808966361,247,3,1.10140297366183,0.6985335664226967,0.5338686861778903,0.04428904428904429,0.48014529914529913,0.9557109557109558,0.4661313138221097,0.04428904428904429,0.48014529914529913
405,XGBoost,8.046176210353696,0.11106624675834739,278,8,1.2323344486727978,0.5363571772752966,0.6362270222407791,0.19359587780640414,0.6432188852920374,0.8064041221935958,0.3637729777592209,0.19359587780640414,0.6432188852920374
406,XGBoost,0.24249562909076766,0.2637399209859089,329,2,1.4682680657104235,0.6746919954946937,0.650106362684155,0.18181818181818182,0.42958310441633296,0.8181818181818181,0.349893637315845,0.18181818181818182,0.42958310441633296
407,LogisticRegression,4.798010910675292,0.005243642585941341,118,11,1.4682680657104235,0.5363571772752966,0.6397958412370466,0.28744939271255054,0.05308313391653621,0.7125506072874495,0.3602041587629534,0.28744939271255054,0.05308313391653621
408,XGBoost,0.0012893753210842535,0.2637399209859089,61,2,1.4682680657104235,0.6746919954946937,0.6562541618224553,0.1945773524720893,0.28069421552744406,0.8054226475279107,0.34374583817754467,0.1945773524720893,0.28069421552744406
409,LogisticRegression,4.798010910675292,0.005243642585941341,118,8,1.4682680657104235,0.5363571772752966,0.6397958412370466,0.28744939271255054,0.05308313391653621,0.7125506072874495,0.3602041587629534,0.28744939271255054,0.05308313391653621
410,LogisticRegression,0.00013230608911548417,0.005243642585941341,459,2,1.1631005662190557,0.6543910992944748,0.6299928371661093,0.16709606183290396,0.1954413318639916,0.8329039381670961,0.3700071628338907,0.16709606183290396,0.1954413318639916
411,RandomForest,0.19353851786019155,0.006186071502745475,78,2,1.10140297366183,0.68505936587117,0.52347357850142,0.03447429763219237,0.3217777777777778,0.9655257023678077,0.47652642149858004,0.03447429763219237,0.3217777777777778
412,XGBoost,0.030156343071857664,0.2637399209859089,329,2,1.1631005662190557,0.6746919954946937,0.6254053840034842,0.13188565820144768,0.42958310441633296,0.8681143417985523,0.3745946159965158,0.13188565820144768,0.42958310441633296
413,LogisticRegression,8.573351203969093,0.10041988907182642,226,13,1.1631005662190557,0.5363571772752966,0.6493108921867521,0.25076677708256656,0.05179673212160678,0.7492332229174334,0.3506891078132479,0.25076677708256656,0.05179673212160678
414,RandomForest,1.0784642153666706,0.017923641602824468,61,2,1.4682680657104235,0.6564572454792283,0.5723194263973825,0.0991289412342044,0.3085555555555555,0.9008710587657955,0.42768057360261746,0.0991289412342044,0.3085555555555555
415,XGBoost,0.005166848560283419,0.17237105803693847,61,6,1.2323344486727978,0.6746919954946937,0.6212678575927839,0.12980002453686665,0.4349468996649469,0.8701999754631333,0.3787321424072161,0.12980002453686665,0.4349468996649469
416,XGBoost,4.798010910675292,0.005243642585941341,226,2,1.1631005662190557,0.6564572454792283,0.5582367190621367,0.057538952275794385,0.5476125963635803,0.9424610477242056,0.4417632809378633,0.057538952275794385,0.5476125963635803
417,LogisticRegression,0.004680042838093096,0.20065991352920404,61,13,4.457732987473456,0.5347746026235628,0.5374591016582501,0.09937430990062579,0.13744072368776036,0.9006256900993742,0.46254089834174994,0.09937430990062579,0.13744072368776036
418,XGBoost,2.4370551632385427,0.11299288210203001,118,2,1.1631005662190557,0.5520988877824631,0.6712223250054891,0.2562875720770457,0.41456226448826594,0.7437124279229543,0.32877767499451094,0.2562875720770457,0.41456226448826594
419,RandomForest,0.19353851786019155,0.1201923064365079,111,4,1.10140297366183,0.68505936587117,0.5617011550519575,0.0868605079131395,0.4012905982905983,0.9131394920868605,0.4382988449480425,0.0868605079131395,0.4012905982905983
